user_id,group,impression,click,purchase
60828,B,1,0,0
60829,A,1,0,0
60830,A,1,0,0
60831,B,1,0,0
60832,B,1,0,0
60833,B,1,0,0
60834,B,1,0,0
60835,B,1,0,0
60836,A,1,0,0
60837,B,1,0,0
60838,A,1,0,0
60839,B,1,0,0
60840,B,1,0,0
60841,B,1,0,0
60842,B,1,0,0
60843,B,1,0,0
60844,A,1,0,0
60845,B,1,0,0
60846,B,1,0,0
60847,B,1,0,0
60848,B,1,0,0
60849,B,1,0,0
60850,B,1,0,0
60851,A,1,0,0
60852,A,1,0,0
60853,B,1,0,0
60854,A,1,0,0
60855,A,1,0,0
60856,B,1,0,0
60857,B,1,0,0
60858,A,1,0,0
60859,A,1,0,0
60860,B,1,0,0
60861,B,1,0,0
60862,B,1,0,0
60863,B,1,0,0
60864,A,1,0,0
60865,B,1,0,0
60866,B,1,0,0
60867,A,1,0,0
60868,A,1,0,0
60869,A,1,0,0
60870,B,1,0,0
60871,B,1,0,0
60872,A,1,0,0
60873,A,1,0,0
60874,A,1,0,0
60875,A,1,0,0
60876,A,1,0,0
60877,A,1,0,0
60878,B,1,0,0
60879,B,1,0,0
60880,A,1,0,0
60881,A,1,0,0
60882,B,1,0,0
60883,A,1,0,0
60884,A,1,1,0
60885,A,1,0,0
60886,A,1,0,0
60887,A,1,0,0
60888,B,1,0,0
60889,A,1,0,0
60890,A,1,0,0
60891,A,1,0,0
60892,A,1,0,0
60893,B,1,0,0
60894,B,1,0,0
60895,A,1,0,0
60896,B,1,0,0
60897,B,1,0,0
60898,B,1,0,0
60899,A,1,0,0
60900,A,1,0,0
60901,B,1,0,0
60902,A,1,0,0
60903,A,1,0,0
60904,B,1,1,0
60905,B,1,0,0
60906,A,1,0,0
60907,B,1,0,0
60908,B,1,0,0
60909,A,1,0,0
60910,A,1,0,0
60911,A,1,0,0
60912,A,1,0,0
60913,A,1,0,0
60914,A,1,0,0
60915,A,1,0,0
60916,A,1,0,0
60917,A,1,0,0
60918,A,1,0,0
60919,A,1,0,0
60920,A,1,0,0
60921,B,1,0,0
60922,A,1,0,0
60923,A,1,0,0
60924,B,1,0,0
60925,A,1,0,0
60926,A,1,0,0
60927,A,1,0,0
60928,B,1,0,0
60929,B,1,0,0
60930,A,1,0,0
60931,A,1,0,0
60932,B,1,0,0
60933,A,1,0,0
60934,B,1,0,0
60935,A,1,0,0
60936,A,1,0,0
60937,A,1,1,0
60938,A,1,0,0
60939,A,1,0,0
60940,B,1,0,0
60941,A,1,0,0
60942,A,1,0,0
60943,A,1,0,0
60944,B,1,0,0
60945,A,1,0,0
60946,A,1,0,0
60947,A,1,0,0
60948,A,1,0,0
60949,B,1,0,0
60950,A,1,0,0
60951,A,1,0,0
60952,B,1,0,0
60953,A,1,0,0
60954,B,1,1,0
60955,B,1,0,0
60956,A,1,0,0
60957,A,1,0,0
60958,B,1,0,0
60959,A,1,0,0
60960,A,1,0,0
60961,A,1,0,0
60962,A,1,0,0
60963,A,1,0,0
60964,A,1,0,0
60965,A,1,0,0
60966,B,1,0,0
60967,A,1,0,0
60968,A,1,0,0
60969,A,1,0,0
60970,A,1,0,0
60971,A,1,0,0
60972,A,1,0,0
60973,A,1,0,0
60974,B,1,0,0
60975,A,1,0,0
60976,A,1,0,0
60977,B,1,0,0
60978,A,1,0,0
60979,A,1,1,1
60980,B,1,0,0
60981,A,1,0,0
60982,B,1,0,0
60983,A,1,0,0
60984,B,1,1,0
60985,A,1,0,0
60986,B,1,0,0
60987,B,1,0,0
60988,A,1,0,0
60989,B,1,0,0
60990,A,1,0,0
60991,B,1,0,0
60992,B,1,0,0
60993,B,1,0,0
60994,A,1,0,0
60995,B,1,0,0
60996,B,1,0,0
60997,A,1,0,0
60998,A,1,0,0
60999,B,1,0,0
61000,B,1,0,0
61001,B,1,0,0
61002,A,1,0,0
61003,A,1,0,0
61004,B,1,0,0
61005,A,1,0,0
61006,A,1,0,0
61007,B,1,0,0
61008,A,1,0,0
61009,A,1,0,0
61010,A,1,0,0
61011,A,1,0,0
61012,B,1,0,0
61013,B,1,0,0
61014,B,1,1,0
61015,A,1,0,0
61016,B,1,0,0
61017,B,1,0,0
61018,B,1,0,0
61019,B,1,0,0
61020,A,1,0,0
61021,B,1,0,0
61022,A,1,0,0
61023,A,1,0,0
61024,A,1,0,0
61025,A,1,0,0
61026,B,1,0,0
61027,B,1,0,0
61028,B,1,0,0
61029,B,1,0,0
61030,B,1,0,0
61031,B,1,1,0
61032,A,1,0,0
61033,B,1,0,0
61034,B,1,0,0
61035,B,1,0,0
61036,B,1,0,0
61037,A,1,0,0
61038,A,1,0,0
61039,A,1,0,0
61040,A,1,0,0
61041,B,1,0,0
61042,B,1,0,0
61043,A,1,0,0
61044,A,1,0,0
61045,B,1,0,0
61046,A,1,0,0
61047,A,1,0,0
61048,A,1,1,1
61049,A,1,0,0
61050,B,1,1,1
61051,B,1,0,0
61052,B,1,0,0
61053,A,1,0,0
61054,B,1,0,0
61055,A,1,0,0
61056,A,1,0,0
61057,A,1,0,0
61058,A,1,0,0
61059,A,1,0,0
61060,B,1,0,0
61061,A,1,0,0
61062,A,1,0,0
61063,B,1,0,0
61064,B,1,0,0
61065,A,1,0,0
61066,B,1,0,0
61067,B,1,1,1
61068,A,1,0,0
61069,B,1,0,0
61070,A,1,0,0
61071,B,1,0,0
61072,A,1,0,0
61073,A,1,0,0
61074,A,1,1,0
61075,B,1,0,0
61076,A,1,0,0
61077,B,1,0,0
61078,B,1,0,0
61079,B,1,0,0
61080,A,1,0,0
61081,A,1,0,0
61082,A,1,0,0
61083,B,1,0,0
61084,A,1,0,0
61085,B,1,0,0
61086,A,1,0,0
61087,B,1,0,0
61088,A,1,0,0
61089,B,1,0,0
61090,B,1,0,0
61091,B,1,0,0
61092,B,1,0,0
61093,B,1,0,0
61094,B,1,0,0
61095,B,1,1,0
61096,B,1,0,0
61097,B,1,0,0
61098,B,1,0,0
61099,B,1,0,0
61100,B,1,0,0
61101,A,1,0,0
61102,B,1,0,0
61103,A,1,0,0
61104,B,1,0,0
61105,B,1,0,0
61106,B,1,0,0
61107,B,1,0,0
61108,B,1,0,0
61109,A,1,0,0
61110,B,1,0,0
61111,A,1,0,0
61112,B,1,0,0
61113,B,1,0,0
61114,A,1,0,0
61115,B,1,0,0
61116,A,1,1,0
61117,A,1,0,0
61118,A,1,0,0
61119,B,1,1,0
61120,B,1,0,0
61121,B,1,0,0
61122,A,1,0,0
61123,A,1,0,0
61124,B,1,0,0
61125,A,1,0,0
61126,B,1,0,0
61127,B,1,0,0
61128,A,1,0,0
61129,A,1,0,0
61130,A,1,1,0
61131,A,1,0,0
61132,B,1,0,0
61133,B,1,0,0
61134,B,1,0,0
61135,A,1,0,0
61136,A,1,0,0
61137,B,1,0,0
61138,B,1,0,0
61139,B,1,0,0
61140,B,1,0,0
61141,A,1,0,0
61142,B,1,0,0
61143,A,1,0,0
61144,B,1,0,0
61145,B,1,0,0
61146,B,1,0,0
61147,B,1,0,0
61148,B,1,0,0
61149,B,1,0,0
61150,B,1,0,0
61151,A,1,0,0
61152,B,1,0,0
61153,B,1,0,0
61154,B,1,0,0
61155,B,1,0,0
61156,A,1,0,0
61157,B,1,0,0
61158,A,1,0,0
61159,B,1,0,0
61160,B,1,0,0
61161,B,1,0,0
61162,B,1,1,0
61163,A,1,0,0
61164,B,1,0,0
61165,A,1,0,0
61166,B,1,0,0
61167,B,1,0,0
61168,B,1,0,0
61169,B,1,0,0
61170,B,1,0,0
61171,A,1,0,0
61172,A,1,0,0
61173,A,1,0,0
61174,B,1,0,0
61175,B,1,0,0
61176,B,1,1,0
61177,B,1,0,0
61178,B,1,0,0
61179,A,1,0,0
61180,B,1,0,0
61181,B,1,0,0
61182,A,1,0,0
61183,B,1,0,0
61184,B,1,0,0
61185,A,1,0,0
61186,A,1,0,0
61187,A,1,0,0
61188,B,1,0,0
61189,A,1,0,0
61190,A,1,0,0
61191,A,1,0,0
61192,A,1,0,0
61193,B,1,0,0
61194,B,1,0,0
61195,A,1,0,0
61196,B,1,0,0
61197,A,1,0,0
61198,A,1,0,0
61199,A,1,0,0
61200,B,1,0,0
61201,A,1,1,1
61202,B,1,0,0
61203,A,1,0,0
61204,A,1,0,0
61205,B,1,0,0
61206,B,1,1,0
61207,A,1,0,0
61208,A,1,0,0
61209,B,1,0,0
61210,A,1,0,0
61211,A,1,0,0
61212,A,1,0,0
61213,B,1,0,0
61214,A,1,0,0
61215,B,1,0,0
61216,B,1,0,0
61217,B,1,0,0
61218,B,1,0,0
61219,B,1,0,0
61220,B,1,0,0
61221,A,1,0,0
61222,A,1,0,0
61223,A,1,0,0
61224,B,1,0,0
61225,B,1,0,0
61226,B,1,0,0
61227,B,1,0,0
61228,A,1,0,0
61229,B,1,0,0
61230,A,1,0,0
61231,B,1,0,0
61232,B,1,0,0
61233,B,1,0,0
61234,B,1,1,0
61235,A,1,0,0
61236,A,1,0,0
61237,B,1,0,0
61238,B,1,0,0
61239,B,1,0,0
61240,B,1,0,0
61241,A,1,0,0
61242,B,1,0,0
61243,B,1,0,0
61244,B,1,0,0
61245,B,1,0,0
61246,A,1,0,0
61247,A,1,0,0
61248,A,1,0,0
61249,A,1,0,0
61250,A,1,0,0
61251,B,1,0,0
61252,A,1,1,1
61253,A,1,0,0
61254,A,1,0,0
61255,B,1,0,0
61256,B,1,0,0
61257,B,1,0,0
61258,B,1,0,0
61259,A,1,0,0
61260,A,1,0,0
61261,B,1,0,0
61262,B,1,0,0
61263,A,1,0,0
61264,A,1,0,0
61265,A,1,0,0
61266,B,1,0,0
61267,B,1,1,0
61268,A,1,0,0
61269,B,1,0,0
61270,A,1,1,0
61271,B,1,0,0
61272,A,1,0,0
61273,B,1,0,0
61274,A,1,0,0
61275,B,1,0,0
61276,A,1,0,0
61277,A,1,0,0
61278,A,1,0,0
61279,B,1,0,0
61280,A,1,0,0
61281,A,1,0,0
61282,B,1,0,0
61283,B,1,0,0
61284,A,1,0,0
61285,A,1,0,0
61286,B,1,1,0
61287,B,1,0,0
61288,B,1,0,0
61289,A,1,0,0
61290,B,1,1,0
61291,A,1,0,0
61292,A,1,0,0
61293,A,1,0,0
61294,B,1,0,0
61295,B,1,1,0
61296,B,1,1,0
61297,A,1,0,0
61298,B,1,0,0
61299,A,1,0,0
61300,B,1,0,0
61301,B,1,0,0
61302,B,1,0,0
61303,A,1,0,0
61304,B,1,0,0
61305,B,1,0,0
61306,B,1,0,0
61307,B,1,0,0
61308,A,1,0,0
61309,B,1,0,0
61310,B,1,0,0
61311,A,1,0,0
61312,A,1,0,0
61313,B,1,0,0
61314,A,1,0,0
61315,A,1,0,0
61316,A,1,0,0
61317,B,1,0,0
61318,A,1,0,0
61319,B,1,0,0
61320,B,1,0,0
61321,B,1,0,0
61322,B,1,0,0
61323,A,1,0,0
61324,A,1,0,0
61325,A,1,0,0
61326,B,1,0,0
61327,B,1,0,0
61328,A,1,0,0
61329,A,1,0,0
61330,A,1,0,0
61331,B,1,0,0
61332,A,1,0,0
61333,A,1,0,0
61334,A,1,0,0
61335,A,1,0,0
61336,B,1,0,0
61337,A,1,0,0
61338,A,1,0,0
61339,B,1,0,0
61340,A,1,0,0
61341,B,1,0,0
61342,A,1,0,0
61343,A,1,0,0
61344,A,1,0,0
61345,A,1,0,0
61346,B,1,0,0
61347,A,1,0,0
61348,A,1,0,0
61349,A,1,0,0
61350,A,1,0,0
61351,A,1,0,0
61352,A,1,0,0
61353,B,1,1,1
61354,A,1,0,0
61355,B,1,0,0
61356,A,1,0,0
61357,A,1,0,0
61358,B,1,0,0
61359,B,1,0,0
61360,A,1,0,0
61361,A,1,0,0
61362,A,1,0,0
61363,A,1,0,0
61364,B,1,0,0
61365,B,1,0,0
61366,B,1,0,0
61367,A,1,0,0
61368,B,1,0,0
61369,A,1,0,0
61370,B,1,0,0
61371,A,1,1,0
61372,B,1,0,0
61373,A,1,0,0
61374,B,1,1,0
61375,B,1,0,0
61376,B,1,0,0
61377,A,1,0,0
61378,B,1,0,0
61379,A,1,0,0
61380,A,1,0,0
61381,A,1,0,0
61382,B,1,0,0
61383,B,1,0,0
61384,A,1,0,0
61385,B,1,0,0
61386,B,1,0,0
61387,A,1,0,0
61388,B,1,0,0
61389,B,1,1,0
61390,B,1,0,0
61391,A,1,0,0
61392,B,1,0,0
61393,A,1,0,0
61394,A,1,0,0
61395,B,1,0,0
61396,A,1,0,0
61397,B,1,1,1
61398,A,1,0,0
61399,A,1,0,0
61400,B,1,0,0
61401,B,1,0,0
61402,B,1,0,0
61403,B,1,0,0
61404,B,1,0,0
61405,A,1,0,0
61406,B,1,0,0
61407,A,1,0,0
61408,A,1,0,0
61409,A,1,0,0
61410,A,1,0,0
61411,A,1,0,0
61412,A,1,0,0
61413,A,1,0,0
61414,A,1,0,0
61415,A,1,0,0
61416,A,1,0,0
61417,A,1,0,0
61418,A,1,0,0
61419,A,1,0,0
61420,A,1,0,0
61421,B,1,0,0
61422,A,1,0,0
61423,B,1,1,1
61424,A,1,0,0
61425,A,1,0,0
61426,A,1,0,0
61427,A,1,1,0
61428,A,1,0,0
61429,B,1,0,0
61430,B,1,0,0
61431,A,1,0,0
61432,A,1,0,0
61433,A,1,0,0
61434,A,1,0,0
61435,B,1,0,0
61436,B,1,1,0
61437,A,1,0,0
61438,B,1,0,0
61439,B,1,0,0
61440,B,1,1,0
61441,A,1,0,0
61442,A,1,0,0
61443,B,1,0,0
61444,B,1,0,0
61445,B,1,0,0
61446,B,1,0,0
61447,A,1,1,1
61448,B,1,0,0
61449,A,1,0,0
61450,A,1,0,0
61451,B,1,1,0
61452,A,1,0,0
61453,B,1,0,0
61454,A,1,0,0
61455,A,1,0,0
61456,A,1,0,0
61457,B,1,0,0
61458,A,1,0,0
61459,A,1,0,0
61460,B,1,0,0
61461,A,1,0,0
61462,A,1,0,0
61463,B,1,0,0
61464,A,1,0,0
61465,B,1,0,0
61466,A,1,0,0
61467,A,1,0,0
61468,A,1,0,0
61469,A,1,0,0
61470,B,1,0,0
61471,B,1,0,0
61472,A,1,0,0
61473,A,1,0,0
61474,A,1,0,0
61475,B,1,0,0
61476,B,1,0,0
61477,A,1,0,0
61478,A,1,0,0
61479,B,1,0,0
61480,B,1,0,0
61481,A,1,0,0
61482,A,1,0,0
61483,B,1,0,0
61484,B,1,0,0
61485,A,1,0,0
61486,A,1,0,0
61487,B,1,0,0
61488,B,1,0,0
61489,B,1,0,0
61490,A,1,0,0
61491,B,1,0,0
61492,B,1,0,0
61493,A,1,0,0
61494,A,1,1,0
61495,A,1,0,0
61496,B,1,0,0
61497,B,1,0,0
61498,A,1,0,0
61499,A,1,0,0
61500,A,1,0,0
61501,A,1,0,0
61502,A,1,0,0
61503,A,1,0,0
61504,A,1,0,0
61505,B,1,0,0
61506,A,1,0,0
61507,A,1,0,0
61508,B,1,0,0
61509,A,1,0,0
61510,B,1,0,0
61511,A,1,0,0
61512,A,1,0,0
61513,B,1,0,0
61514,A,1,0,0
61515,A,1,0,0
61516,A,1,0,0
61517,B,1,0,0
61518,A,1,0,0
61519,A,1,0,0
61520,A,1,0,0
61521,B,1,0,0
61522,B,1,0,0
61523,A,1,1,0
61524,B,1,0,0
61525,B,1,0,0
61526,B,1,0,0
61527,A,1,0,0
61528,A,1,0,0
61529,B,1,0,0
61530,B,1,0,0
61531,B,1,0,0
61532,B,1,1,0
61533,A,1,0,0
61534,B,1,0,0
61535,B,1,0,0
61536,A,1,0,0
61537,B,1,0,0
61538,A,1,1,1
61539,A,1,0,0
61540,B,1,0,0
61541,B,1,0,0
61542,B,1,0,0
61543,B,1,1,0
61544,A,1,0,0
61545,A,1,0,0
61546,B,1,0,0
61547,A,1,0,0
61548,B,1,0,0
61549,B,1,0,0
61550,B,1,0,0
61551,A,1,0,0
61552,A,1,0,0
61553,B,1,0,0
61554,A,1,0,0
61555,B,1,0,0
61556,A,1,0,0
61557,B,1,0,0
61558,A,1,0,0
61559,B,1,0,0
61560,A,1,0,0
61561,B,1,1,0
61562,B,1,0,0
61563,B,1,0,0
61564,A,1,0,0
61565,A,1,0,0
61566,A,1,0,0
61567,A,1,0,0
61568,B,1,0,0
61569,A,1,0,0
61570,B,1,1,0
61571,B,1,0,0
61572,A,1,0,0
61573,A,1,0,0
61574,A,1,0,0
61575,A,1,0,0
61576,B,1,0,0
61577,B,1,0,0
61578,B,1,0,0
61579,A,1,0,0
61580,B,1,0,0
61581,B,1,0,0
61582,A,1,0,0
61583,B,1,0,0
61584,B,1,1,1
61585,A,1,0,0
61586,A,1,0,0
61587,B,1,0,0
61588,A,1,0,0
61589,B,1,0,0
61590,A,1,0,0
61591,A,1,0,0
61592,A,1,0,0
61593,A,1,0,0
61594,B,1,0,0
61595,B,1,0,0
61596,B,1,0,0
61597,A,1,0,0
61598,A,1,0,0
61599,B,1,0,0
61600,B,1,0,0
61601,B,1,0,0
61602,A,1,0,0
61603,A,1,0,0
61604,B,1,0,0
61605,A,1,0,0
61606,A,1,0,0
61607,A,1,0,0
61608,B,1,0,0
61609,B,1,1,0
61610,A,1,0,0
61611,B,1,0,0
61612,B,1,0,0
61613,A,1,0,0
61614,A,1,0,0
61615,B,1,0,0
61616,A,1,0,0
61617,B,1,0,0
61618,A,1,0,0
61619,A,1,0,0
61620,A,1,0,0
61621,B,1,0,0
61622,A,1,0,0
61623,B,1,0,0
61624,A,1,0,0
61625,B,1,0,0
61626,A,1,0,0
61627,B,1,0,0
61628,B,1,0,0
61629,A,1,0,0
61630,A,1,1,0
61631,A,1,0,0
61632,B,1,0,0
61633,B,1,0,0
61634,A,1,0,0
61635,A,1,0,0
61636,A,1,0,0
61637,A,1,0,0
61638,A,1,0,0
61639,A,1,0,0
61640,A,1,0,0
61641,B,1,0,0
61642,A,1,0,0
61643,A,1,0,0
61644,A,1,0,0
61645,B,1,0,0
61646,B,1,0,0
61647,A,1,0,0
61648,B,1,0,0
61649,B,1,0,0
61650,B,1,0,0
61651,B,1,1,0
61652,A,1,0,0
61653,A,1,0,0
61654,B,1,0,0
61655,B,1,0,0
61656,A,1,1,0
61657,A,1,0,0
61658,A,1,0,0
61659,A,1,1,1
61660,A,1,0,0
61661,A,1,1,0
61662,B,1,0,0
61663,B,1,0,0
61664,B,1,0,0
61665,A,1,0,0
61666,B,1,0,0
61667,A,1,0,0
61668,A,1,0,0
61669,B,1,0,0
61670,B,1,0,0
61671,A,1,0,0
61672,B,1,0,0
61673,B,1,0,0
61674,B,1,0,0
61675,A,1,0,0
61676,A,1,0,0
61677,A,1,0,0
61678,B,1,0,0
61679,B,1,0,0
61680,B,1,0,0
61681,B,1,0,0
61682,A,1,0,0
61683,B,1,1,0
61684,B,1,0,0
61685,A,1,0,0
61686,A,1,0,0
61687,B,1,0,0
61688,A,1,0,0
61689,B,1,0,0
61690,A,1,1,0
61691,A,1,0,0
61692,B,1,1,0
61693,B,1,0,0
61694,B,1,0,0
61695,B,1,0,0
61696,B,1,0,0
61697,B,1,0,0
61698,B,1,0,0
61699,B,1,0,0
61700,B,1,0,0
61701,B,1,0,0
61702,B,1,0,0
61703,B,1,0,0
61704,B,1,0,0
61705,A,1,0,0
61706,B,1,0,0
61707,A,1,0,0
61708,B,1,0,0
61709,B,1,0,0
61710,B,1,0,0
61711,A,1,0,0
61712,A,1,0,0
61713,B,1,0,0
61714,B,1,0,0
61715,A,1,0,0
61716,A,1,0,0
61717,A,1,0,0
61718,B,1,0,0
61719,B,1,0,0
61720,B,1,0,0
61721,B,1,0,0
61722,B,1,0,0
61723,A,1,0,0
61724,B,1,0,0
61725,B,1,0,0
61726,B,1,0,0
61727,B,1,0,0
61728,B,1,0,0
61729,A,1,0,0
61730,A,1,0,0
61731,B,1,0,0
61732,A,1,0,0
61733,A,1,0,0
61734,A,1,0,0
61735,B,1,0,0
61736,A,1,0,0
61737,A,1,0,0
61738,B,1,0,0
61739,B,1,0,0
61740,A,1,0,0
61741,B,1,0,0
61742,A,1,0,0
61743,B,1,0,0
61744,B,1,0,0
61745,A,1,0,0
61746,B,1,0,0
61747,A,1,0,0
61748,B,1,0,0
61749,B,1,0,0
61750,A,1,0,0
61751,A,1,0,0
61752,B,1,0,0
61753,B,1,0,0
61754,B,1,0,0
61755,A,1,0,0
61756,A,1,0,0
61757,B,1,0,0
61758,A,1,0,0
61759,A,1,0,0
61760,B,1,0,0
61761,A,1,0,0
61762,B,1,0,0
61763,B,1,0,0
61764,A,1,0,0
61765,B,1,0,0
61766,A,1,0,0
61767,B,1,1,0
61768,B,1,0,0
61769,B,1,0,0
61770,A,1,0,0
61771,B,1,0,0
61772,B,1,0,0
61773,A,1,0,0
61774,B,1,0,0
61775,A,1,0,0
61776,A,1,0,0
61777,B,1,0,0
61778,B,1,0,0
61779,A,1,0,0
61780,A,1,0,0
61781,B,1,0,0
61782,A,1,0,0
61783,B,1,0,0
61784,B,1,1,0
61785,B,1,0,0
61786,A,1,0,0
61787,B,1,0,0
61788,A,1,0,0
61789,B,1,0,0
61790,A,1,0,0
61791,A,1,0,0
61792,A,1,0,0
61793,B,1,0,0
61794,B,1,0,0
61795,A,1,0,0
61796,B,1,0,0
61797,A,1,0,0
61798,B,1,0,0
61799,A,1,0,0
61800,B,1,0,0
61801,B,1,0,0
61802,B,1,0,0
61803,B,1,0,0
61804,A,1,0,0
61805,A,1,0,0
61806,A,1,0,0
61807,A,1,0,0
61808,A,1,0,0
61809,B,1,0,0
61810,B,1,0,0
61811,B,1,0,0
61812,A,1,0,0
61813,B,1,0,0
61814,A,1,0,0
61815,B,1,0,0
61816,B,1,0,0
61817,A,1,0,0
61818,A,1,0,0
61819,A,1,0,0
61820,B,1,0,0
61821,A,1,0,0
61822,B,1,0,0
61823,B,1,0,0
61824,B,1,0,0
61825,B,1,0,0
61826,B,1,0,0
61827,B,1,0,0
61828,A,1,0,0
61829,B,1,0,0
61830,B,1,0,0
61831,B,1,0,0
61832,B,1,0,0
61833,B,1,0,0
61834,B,1,0,0
61835,A,1,0,0
61836,A,1,0,0
61837,A,1,0,0
61838,A,1,0,0
61839,A,1,0,0
61840,B,1,0,0
61841,B,1,0,0
61842,B,1,0,0
61843,A,1,0,0
61844,A,1,0,0
61845,A,1,0,0
61846,A,1,0,0
61847,A,1,0,0
61848,B,1,0,0
61849,A,1,0,0
61850,A,1,0,0
61851,B,1,1,0
61852,A,1,0,0
61853,B,1,0,0
61854,A,1,0,0
61855,A,1,0,0
61856,A,1,1,1
61857,A,1,0,0
61858,A,1,0,0
61859,A,1,0,0
61860,A,1,0,0
61861,B,1,0,0
61862,A,1,0,0
61863,A,1,0,0
61864,B,1,0,0
61865,B,1,0,0
61866,A,1,0,0
61867,A,1,0,0
61868,A,1,0,0
61869,A,1,0,0
61870,B,1,0,0
61871,B,1,0,0
61872,B,1,0,0
61873,A,1,0,0
61874,B,1,0,0
61875,B,1,0,0
61876,A,1,1,0
61877,A,1,0,0
61878,B,1,0,0
61879,B,1,0,0
61880,B,1,0,0
61881,B,1,0,0
61882,A,1,0,0
61883,A,1,0,0
61884,A,1,0,0
61885,A,1,0,0
61886,A,1,0,0
61887,A,1,0,0
61888,B,1,0,0
61889,A,1,0,0
61890,B,1,0,0
61891,A,1,0,0
61892,A,1,0,0
61893,A,1,0,0
61894,A,1,0,0
61895,B,1,0,0
61896,B,1,0,0
61897,B,1,0,0
61898,A,1,0,0
61899,B,1,0,0
61900,A,1,0,0
61901,B,1,0,0
61902,A,1,1,0
61903,A,1,0,0
61904,B,1,0,0
61905,B,1,0,0
61906,B,1,0,0
61907,A,1,0,0
61908,A,1,0,0
61909,B,1,0,0
61910,A,1,0,0
61911,A,1,0,0
61912,A,1,0,0
61913,A,1,0,0
61914,A,1,0,0
61915,B,1,0,0
61916,B,1,0,0
61917,A,1,0,0
61918,B,1,0,0
61919,B,1,1,0
61920,B,1,0,0
61921,B,1,0,0
61922,B,1,0,0
61923,A,1,0,0
61924,B,1,0,0
61925,B,1,0,0
61926,A,1,0,0
61927,B,1,0,0
61928,B,1,0,0
61929,A,1,0,0
61930,B,1,0,0
61931,A,1,0,0
61932,A,1,0,0
61933,B,1,0,0
61934,A,1,0,0
61935,B,1,0,0
61936,B,1,0,0
61937,A,1,0,0
61938,A,1,0,0
61939,B,1,0,0
61940,A,1,0,0
61941,B,1,0,0
61942,A,1,0,0
61943,B,1,0,0
61944,B,1,0,0
61945,A,1,1,0
61946,B,1,0,0
61947,B,1,0,0
61948,B,1,0,0
61949,A,1,0,0
61950,A,1,0,0
61951,A,1,0,0
61952,B,1,0,0
61953,B,1,0,0
61954,B,1,1,0
61955,A,1,0,0
61956,A,1,0,0
61957,B,1,0,0
61958,A,1,0,0
61959,B,1,1,0
61960,B,1,0,0
61961,B,1,0,0
61962,A,1,0,0
61963,A,1,0,0
61964,B,1,0,0
61965,B,1,0,0
61966,A,1,0,0
61967,A,1,0,0
61968,A,1,0,0
61969,B,1,0,0
61970,A,1,0,0
61971,B,1,0,0
61972,A,1,1,0
61973,A,1,0,0
61974,B,1,0,0
61975,B,1,0,0
61976,A,1,0,0
61977,A,1,0,0
61978,B,1,0,0
61979,A,1,0,0
61980,B,1,0,0
61981,A,1,0,0
61982,A,1,1,1
61983,A,1,0,0
61984,A,1,0,0
61985,A,1,0,0
61986,A,1,0,0
61987,B,1,0,0
61988,B,1,0,0
61989,A,1,0,0
61990,B,1,0,0
61991,B,1,0,0
61992,A,1,0,0
61993,B,1,0,0
61994,A,1,0,0
61995,A,1,0,0
61996,A,1,0,0
61997,B,1,0,0
61998,A,1,0,0
61999,A,1,0,0
62000,B,1,0,0
62001,B,1,0,0
62002,B,1,0,0
62003,B,1,0,0
62004,B,1,0,0
62005,A,1,0,0
62006,B,1,1,1
62007,A,1,0,0
62008,B,1,1,0
62009,A,1,0,0
62010,B,1,0,0
62011,A,1,0,0
62012,B,1,0,0
62013,B,1,0,0
62014,A,1,0,0
62015,A,1,0,0
62016,A,1,0,0
62017,B,1,0,0
62018,B,1,0,0
62019,A,1,0,0
62020,A,1,0,0
62021,A,1,1,0
62022,A,1,0,0
62023,A,1,0,0
62024,B,1,0,0
62025,B,1,0,0
62026,A,1,0,0
62027,B,1,0,0
62028,A,1,0,0
62029,B,1,0,0
62030,B,1,0,0
62031,B,1,0,0
62032,A,1,0,0
62033,B,1,0,0
62034,B,1,0,0
62035,A,1,0,0
62036,A,1,0,0
62037,B,1,0,0
62038,A,1,0,0
62039,A,1,0,0
62040,B,1,0,0
62041,A,1,0,0
62042,B,1,0,0
62043,A,1,0,0
62044,B,1,1,0
62045,B,1,0,0
62046,B,1,0,0
62047,A,1,0,0
62048,A,1,0,0
62049,B,1,0,0
62050,B,1,0,0
62051,A,1,0,0
62052,A,1,0,0
62053,A,1,0,0
62054,A,1,0,0
62055,B,1,0,0
62056,B,1,0,0
62057,A,1,0,0
62058,B,1,0,0
62059,B,1,0,0
62060,A,1,0,0
62061,B,1,0,0
62062,B,1,0,0
62063,A,1,0,0
62064,B,1,0,0
62065,A,1,0,0
62066,B,1,0,0
62067,B,1,0,0
62068,B,1,0,0
62069,A,1,0,0
62070,B,1,0,0
62071,A,1,0,0
62072,B,1,0,0
62073,B,1,0,0
62074,A,1,0,0
62075,B,1,0,0
62076,B,1,1,0
62077,B,1,0,0
62078,B,1,0,0
62079,B,1,0,0
62080,A,1,0,0
62081,B,1,1,0
62082,B,1,0,0
62083,A,1,0,0
62084,A,1,0,0
62085,A,1,0,0
62086,A,1,0,0
62087,B,1,0,0
62088,A,1,0,0
62089,A,1,0,0
62090,A,1,0,0
62091,B,1,0,0
62092,A,1,0,0
62093,B,1,0,0
62094,A,1,0,0
62095,A,1,0,0
62096,A,1,0,0
62097,A,1,0,0
62098,A,1,0,0
